1255
996,70746333983
929,358283115575
821,63075767661
754,426960196161
785,96721182042
1010,00622313643
1043,15553468615
1186,15114292242
926,997173492632
1122,12422587991
1238,49470618187
1076,18418842124
1040,30218785399
953,383568453901
905,727049663696
1022,6161473919
1313,98447144855
1470,10296069502
1571,62104334114
1404,12568198547
1574,64907055792
1618,31902424408
1440,96492349509
1025,27934100437
976,865900700026
965,301122789312
918,426248307658
816,607498208279
933,98266759066
1185,55752744086
1668,2146420523
1809,41309349429
1921,35195841224
1310
1198,13468367159
1077,31772686802
1042,16547259282
979,009887259699
905,196439620929
911,200989839503
1033,39666299348
1043,00277080654
1249,66912727297
1711,81794337912
2023,27429402564
2133,02583373224
1523,78816793745
1234
1061,68461875819
975,251049782725
907,235346898314
861,954250892657
955,942294383437
1285,44555816935
1418,01493733493
1715,08976921824
1456,17418100793
1339,24078491626
1478,96720863797
