17042,5672200778
16519,9138434785
15599,8612871277
14380,8794741989
12979,6540710709
11614,9768855936
10714,7185175634
10974,1362673873
12366,6026025064
14172,4253843908
15865,1362061062
16906,2080494033
17039,2807629734
16495,9619770625
15561,0427880723
14353,3449726686
12966,7127361312
11602,3109768886
10670,136591444
10797,2482169833
12153,5034968625
14115,6185116922
15875,5970994933
16901,7888196815
17047,4964838423
16534,9577295895
15627,273161931
14420,9007162946
13019,7417076362
11642,8511559157
10698,3109876707
10785,0959656926
12110,1033188153
14015,3971909631
15798,5864371704
16902,3093386105
17052,5310634283
16547,1468540585
15654,3975256774
14473,2538083752
13089,0297498966
11708,9009243092
10758,3073395129
10868,6454762389
12182,1327768959
13998,0876363139
15761,6583563074
16902,0221124229
17059,6500259215
16570,6418153886
15698,4785141461
14529,0011177464
13148,3622394857
11770,1286796352
10798,6773702937
10847,3255169709
12098,1177987029
13933,7753437437
15743,7177781235
16896,1312531886
