16986,7173268825
16321,353557301
15222,7067893867
13768,0445765133
12068,1586836457
10282,9027478873
9055,79348773463
9359,99558922234
11347,015626081
12745,4563559287
12863,4346041948
13001,6067556175
12533,5202034797
11311,4012317931
9707,71471245436
7839,99414012968
5964,24882536232
4858,05530482879
4890,90619156237
5698,10602296872
7633,53150973854
9885,41271809396
12508,6788410481
14995,8735932624
15591,6452436215
14871,4031513914
13594,5869432471
11973,7907935266
10117,7786291289
8266,38689291268
6527,14941130106
5318,91238039067
6236,69496572911
9993,72543303725
13955,2685269889
16313,1292767818
17190
17007,6711756299
16357,960077387
15190,7195874123
13784,6233163217
12858,6863373671
12807,7300243051
14071,8273101078
15647,2433569141
15868,3077577819
15241,2483810541
14720,4531204176
13863,1973116785
12145,7898626164
10107,640684523
8077,05810036794
6288,13268433744
5209,52281234622
4791,76022752628
4669
5090,13336017807
5521,20073269293
5595,08246179089
5249,0554236694
