386,011018613315
449,974806058249
482,340473563692
487,84164774611
431,95125882095
496,642816024581
333,907806956582
149,742568240053
277,301552971825
367,520998297115
265,815778423526
375,602808934631
455,852408532143
510,063580094652
545,900590433427
568,747034873859
499,392011722439
287,091503039672
211,788869684674
116,004648912258
239,983776358784
276,164617678929
233,210029760771
438,62414883729
501,836392634188
611,429765079692
643,968401508936
681,913987271744
686,668484093051
735,544108703093
577,677584861977
288,375109909524
214,948842260399
359,977832889096
370,481373935603
383,089387904104
598,043967029218
675,683564361695
735,059333922638
742,470810230849
645,422847142916
402,391116826343
227
347,999999999999
699,021112177852
609,295066843531
267,82503395845
363,607775199667
597,71779728568
797,767594273369
789,928091062881
781,065371987628
776,662929074282
433,109228136662
209,999999999998
525,000000000001
882,520188100705
882,679866000081
884,292204799816
698,507741099399
