628,565592578819
650,766392852166
675,79301576665
647,52914226427
613,172336425689
490,352298130271
290,716005127384
343,046916880952
348,109955401934
277,177022233403
323,279459156613
371,280759080923
535,738860974587
594,246559716566
627,834154963177
674,302519277525
713,697188280219
495,393219426506
359,258649128624
339,336767666587
322,303527366297
259,511878257842
256,522892230211
197,064886812784
474,265273174139
606,924291883755
655,239857863224
728,718043208681
752,816734118487
654,138391468962
442,731122624473
383,913096694411
415,333823070592
476,983458741824
266,780791622908
334,431622706155
510,723492822387
471,958273263643
653,612702057038
655,531200305282
690,945849103018
637,446342627794
671,086366698343
494,75102462212
356,786857493712
432,646651026363
588,885970853405
490,881308771905
640,84570021312
694,236886756101
717,100793971573
780,523532048812
815,956274151811
319,263931180557
380,000000000001
422,999999999999
401,000000000001
409,999999999999
471,000000000002
324,999999999998
